Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	root_freqs[1]	root_freqs[2]	tree_length
180	-396.4853	-721.4034	324.9181	2.105713	1.019781	0.652425	0.347575	0.8416275
186	-396.8221	-722.3861	325.5641	1.865658	0.3683578	0.80597	0.19403	1.304686
192	-405.7186	-730.2707	324.5521	1.513844	0.831505	0.890015	0.109985	1.80087
198	-401.0334	-724.4273	323.3939	1.220629	1.017091	0.737066	0.262934	2.614318
204	-406.6162	-730.466	323.8498	1.346679	1.242636	0.784611	0.215389	2.114036
210	-399.3579	-724.0359	324.678	1.962592	1.019527	0.911218	0.0887822	1.218297
216	-401.0463	-726.0333	324.987	1.962592	1.019527	0.636884	0.363116	0.9273307
222	-393.9074	-718.2523	324.3449	2.054872	1.636313	0.851006	0.148994	0.9763316
228	-391.4511	-715.3871	323.936	2.107185	2.489059	0.813881	0.186119	0.8220644
234	-396.5247	-720.689	324.1642	1.676493	1.685547	0.822478	0.177522	1.429924
240	-402.7823	-727.7545	324.9722	1.918487	0.8307975	0.687661	0.312339	1.175652
246	-397.4527	-722.9454	325.4927	1.936747	0.4162535	0.855081	0.144919	1.227557
252	-394.9873	-719.8361	324.8489	1.947866	0.9810484	0.711941	0.288059	1.115297
258	-390.1413	-715.4375	325.2962	1.42624	0.5224805	0.692763	0.307237	1.631233
264	-408.3426	-733.5876	325.2449	1.758418	0.4162722	0.761232	0.238768	1.56062
270	-396.4512	-721.4131	324.9619	1.665585	0.8743262	0.752584	0.247416	1.352959
276	-392.607	-718.6201	326.0131	1.808892	0.259727	0.754163	0.245837	1.18311
282	-391.5514	-716.3582	324.8067	1.832677	0.6557487	0.95375	0.0462502	1.548284
288	-416.595	-741.8734	325.2784	1.767023	0.4029041	0.685464	0.314536	1.548284
294	-396.9962	-722.6961	325.6999	1.617293	0.4433827	0.817652	0.182348	1.2795
300	-384.6426	-711.0013	326.3587	1.564078	0.2069294	0.760202	0.239798	1.220283
306	-396.6968	-723.3326	326.6359	1.778878	0.1644286	0.741713	0.258287	0.8735091
312	-409.5826	-733.9943	324.4117	1.513163	1.179561	0.911846	0.0881539	1.654632
318	-387.301	-712.6997	325.3986	1.894819	0.6965566	0.807189	0.192811	0.9496112
324	-394.5291	-717.6375	323.1084	1.623831	3.781628	0.923709	0.0762906	1.515748
330	-394.1785	-717.7226	323.5441	1.475205	3.034794	0.841764	0.158236	1.515748
336	-401.5107	-725.9546	324.4438	1.55145	1.32118	0.950479	0.0495205	1.515748
342	-404.3453	-728.9601	324.6148	1.715993	0.5937353	0.897446	0.102554	1.829991
348	-385.0096	-708.1625	323.1529	1.521839	2.014302	0.835575	0.164425	2.103093
354	-403.9533	-728.1952	324.242	1.479972	2.014302	0.931895	0.0681054	1.362423
360	-412.4379	-736.8601	324.4222	1.633808	1.035131	0.869965	0.130035	1.656622
366	-405.8893	-731.257	325.3677	1.746685	0.6658581	0.914249	0.0857515	1.159238
372	-399.625	-721.9416	322.3166	1.760778	7.983643	0.904284	0.0957162	1.188978
378	-399.2882	-723.3292	324.041	1.467303	2.619812	0.826715	0.173285	1.278852
384	-394.4783	-716.919	322.4407	1.683251	6.196355	0.900073	0.0999269	1.455265
390	-395.3414	-719.8076	324.4663	1.585115	1.206197	0.850943	0.149057	1.545644
396	-392.8858	-716.2978	323.412	1.814473	3.855838	0.797081	0.202919	1.091438
402	-399.2648	-723.0878	323.823	1.958328	3.054307	0.565821	0.434179	0.828816
408	-399.1269	-722.5267	323.3998	1.839957	3.054307	0.88137	0.11863	1.339685
414	-406.1129	-729.7436	323.6307	1.379084	2.468782	0.921404	0.0785958	1.710007
420	-402.984	-724.5755	321.5915	1.552384	2.108961	0.910033	0.0899665	3.022801
426	-412.3854	-736.0091	323.6237	1.603925	1.836317	0.842356	0.157644	1.803724
432	-416.3445	-741.1223	324.7778	1.938928	1.23732	0.761681	0.238319	0.9631129
438	-410.8964	-735.565	324.6686	1.633216	0.9225303	0.815195	0.184805	1.561312
444	-416.5898	-741.4338	324.844	1.704803	0.9327738	0.942177	0.0578228	1.365315
450	-428.8878	-752.796	323.9082	1.657882	2.937714	0.683348	0.316652	1.105069
456	-412.0617	-734.3686	322.3068	1.44901	4.533026	0.94457	0.0554301	2.026268
462	-403.7545	-728.2741	324.5196	1.848515	1.705958	0.819515	0.180485	0.9604232
468	-410.4424	-735.5824	325.14	1.790124	1.035236	0.83265	0.16735	0.9317804
474	-409.1719	-732.7386	323.5667	1.99942	3.469828	0.863364	0.136636	0.8887673
480	-401.21	-725.7724	324.5624	1.804485	1.192877	0.829176	0.170824	1.311614
486	-406.1817	-730.1364	323.9547	1.791241	2.083132	0.835791	0.164209	1.311614
492	-400.3846	-724.2927	323.9081	1.734406	1.515533	0.917171	0.0828291	1.664299
498	-395.4152	-719.2726	323.8574	1.389101	1.121938	0.880892	0.119108	2.150916
504	-401.731	-726.7002	324.9693	1.532853	0.7856779	0.852578	0.147422	1.527154
510	-400.9329	-725.3087	324.3758	1.30366	0.7884651	0.739797	0.260203	2.094843
516	-395.8144	-721.1378	325.3233	1.742595	0.5598956	0.7489	0.2511	1.327041
522	-393.9705	-719.5229	325.5524	1.745811	0.5866786	0.78027	0.21973	1.094425
528	-405.2582	-729.5039	324.2457	1.83652	1.756877	0.986799	0.0132014	1.196529
534	-387.0251	-711.0545	324.0294	2.074618	1.845001	0.746034	0.253966	1.128163
540	-394.7199	-719.9836	325.2637	2.088682	0.5838331	0.871206	0.128794	1.047524
546	-405.7969	-730.9198	325.1229	2.142323	0.4054243	0.779498	0.220502	1.377562
552	-404.0127	-727.3507	323.338	2.053402	2.606937	0.854477	0.145523	1.377562
558	-392.5027	-717.0375	324.5348	2.19574	1.157517	0.844731	0.155269	1.019389
564	-397.592	-721.9818	324.3897	1.901325	1.652708	0.908366	0.0916339	1.071624
570	-375.1895	-699.7281	324.5386	1.865849	1.492626	0.878559	0.121441	1.071624
576	-394.2934	-716.511	322.2176	1.961455	8.761243	0.652573	0.347427	0.9601113
582	-388.3048	-711.5388	323.2341	1.772796	4.961742	0.920301	0.0796989	0.9692845
588	-383.65	-706.9102	323.2602	1.547054	2.751635	0.81582	0.18418	1.757821
594	-387.0489	-711.1939	324.145	1.530393	1.610572	0.945689	0.0543109	1.591781
600	-382.3411	-707.2425	324.9014	1.836524	0.945065	0.930275	0.0697249	1.199683
606	-377.7308	-702.2663	324.5355	2.092726	0.9036878	0.866583	0.133417	1.326798
612	-397.9882	-721.5841	323.596	2.175518	2.793131	0.922676	0.0773241	0.9680592
618	-388.8154	-713.7048	324.8894	2.192211	1.020236	0.928962	0.0710376	0.764347
624	-397.5969	-722.0944	324.4976	2.081806	1.702723	0.681973	0.318027	0.691891
630	-396.5228	-722.1044	325.5816	1.991413	0.5534259	0.73401	0.26599	0.8636994
636	-397.7896	-721.6255	323.8359	1.555279	2.64119	0.719005	0.280995	1.364954
642	-400.6016	-726.1425	325.5409	2.109137	0.4887162	0.818411	0.181589	0.8950375
648	-395.713	-720.0591	324.3461	2.236546	1.787553	0.809183	0.190817	0.5124911
654	-393.8972	-718.2944	324.3972	1.823844	2.068692	0.801186	0.198814	0.8767674
660	-422.3528	-745.6749	323.3221	2.080454	4.183454	0.772945	0.227055	0.7812354
666	-424.6563	-749.9989	325.3426	1.721046	0.7670791	0.926498	0.0735025	1.088177
672	-399.1667	-724.3768	325.2101	2.396711	0.5550669	0.846086	0.153914	0.8190023
678	-402.4023	-727.4989	325.0966	2.338168	0.788201	0.637139	0.362861	0.4680219
684	-420.3281	-745.4207	325.0926	2.303364	0.788201	0.914654	0.0853462	0.6569924
690	-393.4458	-718.674	325.2282	2.2026	0.788201	0.933315	0.0666855	0.5570411
696	-397.0606	-722.4724	325.4118	1.773977	0.7478522	0.876326	0.123674	0.9932831
702	-395.9085	-720.0414	324.1329	2.02876	1.984658	0.960452	0.0395482	0.9932831
708	-393.3991	-717.434	324.0349	1.51683	2.304494	0.918488	0.0815117	1.370131
714	-405.2698	-728.8529	323.5832	1.92011	3.021715	0.925925	0.0740754	1.129443
720	-407.7043	-731.8573	324.153	2.175079	1.916117	0.951405	0.0485954	0.8565045
726	-410.2286	-734.0256	323.797	2.068294	3.036359	0.939219	0.0607805	0.7207405
732	-409.923	-733.3682	323.4452	2.267615	3.301283	0.709881	0.290119	0.7871674
738	-405.8482	-728.4234	322.5752	2.004461	7.549423	0.917328	0.0826715	0.7492588
744	-407.951	-730.9879	323.0369	2.215428	5.016928	0.891348	0.108652	0.5937671
750	-415.7136	-737.5059	321.7923	2.243801	11.25826	0.951647	0.0483529	0.5948452
756	-424.2143	-746.4268	322.2125	2.13227	9.271068	0.925046	0.0749544	0.5897526
762	-425.6619	-748.8586	323.1966	2.234794	4.239215	0.789158	0.210842	0.7100645
768	-432.8219	-756.2503	323.4284	2.030217	3.674331	0.834624	0.165376	0.9243779
774	-414.0187	-738.2407	324.222	2.045162	1.973661	0.913522	0.0864776	0.8874547
780	-385.9744	-711.4608	325.4863	2.045162	0.5672976	0.888863	0.111137	0.8874547
786	-392.0839	-716.668	324.5841	2.022406	1.473937	0.841841	0.158159	0.8777386
792	-386.2269	-711.0236	324.7967	1.915658	1.336876	0.82655	0.17345	0.8777386
798	-390.5856	-713.8634	323.2778	1.937663	2.477887	0.957919	0.0420815	1.558563
804	-388.2314	-713.2135	324.9821	1.523734	0.7477935	0.82836	0.17164	1.558563
810	-398.5491	-721.7027	323.1536	1.718524	4.353896	0.857706	0.142294	1.257133
816	-393.3528	-717.66	324.3072	1.592368	1.216502	0.877779	0.122221	1.649672
822	-399.9107	-724.1345	324.2238	1.565154	1.350087	0.838919	0.161081	1.649672
828	-382.4437	-706.8757	324.432	2.092527	1.371129	0.776235	0.223765	1.0455
834	-403.8475	-728.715	324.8675	1.75744	0.7239233	0.776989	0.223011	1.492242
840	-402.19	-727.353	325.163	1.856752	0.8364537	0.823434	0.176566	1.052627
846	-406.1358	-731.6136	325.4777	1.704886	0.6148083	0.960903	0.0390973	1.161553
852	-399.6875	-724.0539	324.3664	1.742982	1.830235	0.910215	0.0897849	1.131618
858	-395.1574	-720.2179	325.0605	1.777504	0.6780016	0.571069	0.428931	1.374422
864	-391.9948	-717.1383	325.1436	1.862427	0.7176025	0.804913	0.195087	1.194402
870	-393.1486	-717.5869	324.4383	2.074173	1.798954	0.831134	0.168866	0.6994349
876	-408.924	-734.1388	325.2148	1.705771	0.9363372	0.807259	0.192741	1.042872
882	-404.2162	-729.4389	325.2227	1.66868	0.8126076	0.874253	0.125747	1.193305
888	-403.8686	-729.8038	325.9353	1.703857	0.3916824	0.805359	0.194641	1.084123
894	-393.119	-718.4005	325.2815	1.771514	0.6496994	0.825911	0.174089	1.230892
900	-396.5345	-720.6335	324.099	1.768899	2.041126	0.65681	0.34319	1.230892
906	-390.6803	-714.7704	324.0902	1.768899	1.224966	0.87938	0.12062	1.673435
912	-387.2581	-712.3233	325.0653	1.428526	0.9512984	0.877564	0.122436	1.393313
918	-387.2654	-712.4022	325.1368	1.446565	0.6825196	0.532308	0.467692	1.563061
924	-398.7165	-724.1315	325.415	1.626794	0.5117492	0.852869	0.147131	1.405939
930	-393.385	-717.1708	323.7857	1.724384	2.296554	0.895439	0.104561	1.405939
936	-390.3744	-714.683	324.3086	1.790362	1.37227	0.973082	0.0269182	1.405939
942	-386.5724	-710.9312	324.3588	1.764351	2.015557	0.824631	0.175369	1.013579
948	-398.6078	-722.4372	323.8294	1.724737	1.972984	0.959593	0.0404074	1.50987
954	-400.6885	-723.4261	322.7376	1.498115	2.485933	0.871851	0.128149	2.224241
960	-406.5301	-730.1656	323.6354	1.872322	1.464455	0.921982	0.0780178	1.785759
966	-396.7817	-721.1741	324.3923	1.892608	1.456578	0.922574	0.0774261	1.202324
972	-394.5968	-719.1271	324.5303	1.660141	1.586659	0.858319	0.141681	1.202324
978	-382.0329	-707.0978	325.065	1.670608	0.9486971	0.932226	0.0677745	1.198444
984	-386.5948	-711.4185	324.8237	2.157544	0.8636004	0.862294	0.137706	1.060081
990	-402.6052	-726.6295	324.0242	2.157544	2.378806	0.776953	0.223047	0.7003367
996	-391.4501	-715.9002	324.4501	1.957114	1.552498	0.80878	0.19122	1.02748
1002	-402.4325	-727.7717	325.3392	1.808148	0.8128766	0.893968	0.106032	0.952415
1008	-409.2388	-733.0049	323.7661	1.944554	2.67983	0.907538	0.0924622	1.078351
1014	-405.6532	-729.9551	324.3019	2.015884	1.51041	0.553535	0.446465	1.138857
1020	-404.1533	-728.8524	324.6991	1.757412	1.103405	0.850767	0.149233	1.304375
1026	-412.2854	-737.8234	325.538	1.704873	0.2405087	0.932624	0.0673761	1.670132
1032	-414.8548	-738.5187	323.664	1.662372	2.041596	0.983406	0.0165935	1.647222
1038	-419.7328	-743.8021	324.0693	1.725976	1.693238	0.760335	0.239665	1.46072
1044	-405.877	-730.2408	324.3638	1.927341	1.712512	0.939258	0.060742	1.033284
1050	-398.5984	-722.4019	323.8035	1.337955	1.358638	0.870224	0.129776	2.087779
1056	-389.7563	-713.3552	323.599	1.594273	1.358638	0.795453	0.204547	2.053625
1062	-390.3457	-714.3137	323.9681	1.29518	1.122432	0.670908	0.329092	2.139675
1068	-395.1051	-718.9454	323.8403	1.354066	0.9272365	0.64058	0.35942	2.307982
1074	-392.8529	-716.2712	323.4183	1.141895	1.377577	0.655369	0.344631	2.451174
1080	-395.4815	-719.4033	323.9217	1.452234	1.047844	0.903835	0.0961653	2.113149
1086	-388.8717	-714.0367	325.165	1.692647	0.8568659	0.836962	0.163038	1.178705
1092	-384.3497	-708.1482	323.7985	1.626741	3.074602	0.983745	0.0162554	1.178705
1098	-392.9172	-717.4703	324.5531	1.64975	1.727214	0.882695	0.117305	1.107061
1104	-411.283	-734.8618	323.5787	1.840269	2.702132	0.948264	0.0517357	1.320143
1110	-415.0345	-738.4604	323.4259	2.380423	2.660147	0.959685	0.040315	0.9946847
1116	-410.8924	-734.7527	323.8603	1.860107	1.935989	0.931533	0.0684666	1.400018
1122	-391.2504	-714.9533	323.7029	1.94634	1.988668	0.733052	0.266948	1.430732
1128	-388.8816	-714.0616	325.1801	1.55871	0.6367413	0.802328	0.197672	1.493769
1134	-396.8329	-718.9468	322.114	2.331831	8.132623	0.849323	0.150677	0.7798471
1140	-391.0011	-716.1286	325.1275	1.975377	0.7579401	0.821765	0.178235	1.061969
1146	-396.1097	-721.4782	325.3685	1.738839	0.7579401	0.669484	0.330516	1.057743
1152	-394.0444	-717.9074	323.8629	1.558151	1.65357	0.87803	0.12197	1.752177
1158	-389.9911	-713.8718	323.8807	1.54037	1.65357	0.906391	0.0936089	1.752177
1164	-409.1006	-731.7776	322.677	1.222468	3.465085	0.910208	0.0897924	2.169078
1170	-408.148	-732.6153	324.4673	1.391904	1.256952	0.804789	0.195211	1.653934
1176	-398.2232	-720.5811	322.358	1.591041	7.684782	0.814377	0.185623	1.342958
1182	-392.9457	-717.3175	324.3719	1.900473	2.153998	0.881284	0.118716	0.7472027
1188	-392.4727	-716.6668	324.1941	1.900473	1.937329	0.793979	0.206021	1.085095
1194	-387.9866	-712.912	324.9254	1.757167	0.930587	0.949094	0.0509062	1.259161
1200	-383.739	-707.2608	323.5218	2.274774	1.96896	0.913921	0.0860791	1.324255
1206	-393.3157	-717.9695	324.6538	1.814503	1.426526	0.902846	0.0971536	1.05812
1212	-391.918	-716.0677	324.1497	1.767261	2.068687	0.918269	0.0817305	1.175435
1218	-394.1525	-718.9723	324.8198	1.855531	1.096515	0.663236	0.336764	1.123508
1224	-394.1919	-718.2098	324.0179	1.820185	1.311967	0.817534	0.182466	1.636365
1230	-400.1345	-724.467	324.3325	1.567106	1.125593	0.800346	0.199654	1.707112
1236	-406.2376	-730.3674	324.1298	1.604723	2.347463	0.884976	0.115024	1.202199
1242	-396.5436	-720.7854	324.2418	1.74196	1.584689	0.750101	0.249899	1.372575
1248	-417.9967	-742.1402	324.1435	2.101364	1.895963	0.939781	0.0602187	0.9626722
1254	-403.1613	-728.609	325.4476	1.769498	0.3270715	0.720512	0.279488	1.536443
1260	-396.6289	-720.4065	323.7777	1.282864	1.319206	0.946875	0.0531249	2.16134
1266	-404.719	-729.0343	324.3153	1.536109	1.094582	0.831069	0.168931	1.761139
1272	-395.3178	-719.8091	324.4914	1.554413	1.291682	0.682202	0.317798	1.49599
1278	-396.8142	-722.2816	325.4674	1.768029	0.7457624	0.776376	0.223624	0.9446877
1284	-394.7224	-719.5786	324.8562	1.650815	0.9384059	0.933495	0.0665048	1.393492
1290	-385.1438	-709.3359	324.1921	1.579263	1.681222	0.571808	0.428192	1.484914
1296	-398.776	-723.5347	324.7587	1.579111	0.9869234	0.911292	0.0887083	1.484914
1302	-394.442	-718.0471	323.6051	1.530683	2.822205	0.783746	0.216254	1.497549
1308	-396.9526	-721.4863	324.5337	1.886712	1.104545	0.924982	0.075018	1.332553
1314	-401.9256	-725.7539	323.8283	1.397437	1.254686	0.79763	0.20237	2.088175
1320	-408.4228	-731.3296	322.9067	1.557656	2.416087	0.955389	0.0446112	2.098201
1326	-406.2371	-730.1855	323.9484	1.524779	1.534827	0.826016	0.173984	1.773877
1332	-414.9413	-740.1905	325.2492	1.689379	0.9755787	0.725851	0.274149	0.9850492
1338	-404.9283	-728.7896	323.8613	1.801639	2.887701	0.925335	0.0746653	1.034545
1344	-382.9758	-707.1773	324.2014	1.813355	2.303732	0.859865	0.140135	0.9619804
1350	-390.7142	-715.3419	324.6277	1.723363	1.944289	0.81066	0.18934	0.8062485
1356	-383.3928	-708.5119	325.119	1.986395	0.7376023	0.837039	0.162961	1.083158
1362	-390.7551	-715.6801	324.9251	1.939054	0.9495314	0.921184	0.0788156	1.083158
1368	-407.3368	-732.139	324.8022	2.042808	1.201458	0.50467	0.49533	0.8545954
1374	-400.2901	-724.8296	324.5394	2.042808	1.533726	0.844981	0.155019	0.8545954
1380	-395.1901	-720.4955	325.3054	2.125303	0.6416683	0.969567	0.0304335	0.8795964
1386	-402.3438	-727.8505	325.5066	1.939921	0.4845297	0.70283	0.29717	1.106258
1392	-408.0888	-732.5732	324.4843	2.013552	1.142377	0.98801	0.0119899	1.240842
1398	-392.1843	-716.9076	324.7233	1.588326	1.297968	0.580459	0.419541	1.284103
1404	-396.165	-719.4277	323.2628	1.823389	3.623975	0.835127	0.164873	1.284103
1410	-400.0117	-722.8134	322.8017	2.025161	5.322344	0.979677	0.0203234	1.049714
1416	-380.5399	-705.8404	325.3005	1.884481	0.4061002	0.72813	0.27187	1.438789
1422	-395.8325	-720.407	324.5746	2.173853	1.276219	0.887792	0.112208	0.8931923
1428	-391.9066	-717.2114	325.3048	2.033038	0.5828409	0.921963	0.0780372	1.062776
1434	-385.9178	-710.3909	324.4731	1.990461	1.796819	0.83458	0.16542	0.7774627
1440	-393.4489	-717.6598	324.2109	2.228389	1.870942	0.838121	0.161879	0.7449399
1446	-391.6334	-715.8097	324.1763	2.15845	2.04621	0.917137	0.0828635	0.7449399
1452	-388.3712	-713.8486	325.4774	1.917515	0.5982654	0.860801	0.139199	0.9848013
1458	-401.8099	-727.1299	325.32	2.478207	0.5250355	0.656722	0.343278	0.4918451
1464	-399.1053	-722.9069	323.8016	2.359559	2.531478	0.905422	0.0945777	0.4386421
1470	-398.6861	-722.3585	323.6724	2.242473	3.064752	0.813357	0.186643	0.5895757
1476	-399.4481	-724.9557	325.5076	1.977715	0.5653846	0.896428	0.103572	0.9416368
1482	-404.5677	-729.1976	324.6299	2.086394	1.336271	0.93155	0.0684496	0.8736703
1488	-403.0797	-727.643	324.5633	1.96785	1.549602	0.948395	0.051605	0.9006602
1494	-399.8807	-723.7657	323.885	2.142639	2.770756	0.903776	0.0962238	0.6311503
1500	-417.5781	-742.8001	325.2219	1.751993	0.6441342	0.314735	0.685265	1.302601
1506	-403.175	-725.5804	322.4054	1.79338	7.3964	0.570425	0.429575	1.183766
1512	-388.6904	-711.3915	322.7011	1.811694	6.531253	0.788716	0.211284	1.067377
1518	-405.7818	-728.2191	322.4373	1.81727	7.171671	0.923318	0.0766819	1.175425
1524	-409.4219	-734.8543	325.4325	2.32825	0.5419588	0.952356	0.0476444	0.4297772
1530	-411.7288	-735.6556	323.9268	2.060727	2.751989	0.931584	0.0684156	0.7243219
1536	-395.173	-719.8431	324.6701	2.008216	1.427836	0.816541	0.183459	0.8330101
1542	-404.1143	-729.0948	324.9805	1.928687	0.9518357	0.865843	0.134157	1.038246
1548	-401.9686	-726.4845	324.5159	1.913925	1.71929	0.858663	0.141337	0.8832601
1554	-392.0777	-716.7131	324.6355	2.099759	1.364497	0.670076	0.329924	0.8232921
1560	-397.1278	-720.7419	323.6141	1.842928	4.261233	0.958081	0.0419187	0.6480312
1566	-397.1662	-720.5048	323.3386	1.842928	5.146085	0.873589	0.126411	0.6765587
1572	-389.9257	-715.145	325.2193	1.972394	0.8305544	0.691209	0.308791	0.8810657
1578	-393.1477	-717.6829	324.5352	1.928356	1.660028	0.910458	0.0895418	0.8900424
1584	-396.6933	-720.7921	324.0989	1.916681	2.427355	0.820013	0.179987	0.8921905
1590	-390.1507	-714.7229	324.5722	1.693691	1.80389	0.942058	0.0579425	0.9997947
1596	-399.6234	-723.644	324.0205	2.079861	1.981054	0.890552	0.109448	1.055194
1602	-402.4483	-726.4293	323.981	1.5531	1.981054	0.945981	0.0540194	1.521252
1608	-406.9216	-728.9834	322.0618	1.695536	5.002573	0.803949	0.196051	1.933594
1614	-400.6305	-724.6657	324.0352	1.585153	1.075772	0.841184	0.158816	1.931741
1620	-396.5551	-721.0368	324.4817	1.442631	1.022685	0.937359	0.062641	1.758333
1626	-394.0313	-718.3965	324.3652	2.102816	1.506626	0.974108	0.0258923	1.000223
1632	-392.3169	-717.4851	325.1682	2.023984	0.7371936	0.798503	0.201497	1.000223
1638	-383.7117	-708.2386	324.527	2.364502	1.329796	0.917006	0.0829945	0.6048458
1644	-387.2919	-713.0979	325.806	2.125032	0.4329692	0.874745	0.125255	0.6188417
1650	-394.7462	-719.3086	324.5624	2.127873	1.590843	0.910282	0.0897175	0.6188417
1656	-398.2021	-723.8618	325.6598	2.203326	0.4712956	0.877349	0.122651	0.6187316
1662	-402.1558	-727.6353	325.4794	2.016779	0.6962604	0.816559	0.183441	0.6853746
1668	-404.3666	-728.9779	324.6113	2.357508	1.242024	0.960348	0.0396518	0.5902422
1674	-393.1669	-718.331	325.1641	2.384595	0.6977432	0.675102	0.324898	0.5229359
1680	-405.7836	-731.1605	325.3769	2.259685	0.6190809	0.812366	0.187634	0.4062629
1686	-402.581	-726.5629	323.9819	2.263845	2.338809	0.967823	0.0321769	0.4057617
1692	-410.5511	-735.9314	325.3803	2.190896	0.6775175	0.905119	0.0948811	0.4511755
1698	-414.2705	-740.395	326.1245	1.935366	0.3146837	0.61525	0.38475	0.8068628
1704	-402.3817	-726.0506	323.6689	1.728563	2.501331	0.871239	0.128761	1.412579
1710	-397.2144	-721.9708	324.7563	1.805165	1.264979	0.947299	0.0527011	1.091688
1716	-394.1531	-717.8213	323.6681	2.02114	3.319623	0.947301	0.0526989	0.809104
1722	-393.1012	-716.6091	323.508	1.816826	3.31111	0.754059	0.245941	1.182907
1728	-393.6216	-717.8727	324.2511	1.793424	1.990632	0.899762	0.100238	1.102008
1734	-381.259	-706.8685	325.6095	1.671719	0.7327428	0.986539	0.0134613	0.912699
1740	-385.1611	-711.3039	326.1427	1.566858	0.3353074	0.878674	0.121326	1.125666
1746	-385.9079	-710.8376	324.9297	1.701021	1.160426	0.921529	0.078471	1.11108
1752	-409.3815	-734.7031	325.3215	1.205102	0.6514989	0.817013	0.182987	1.634754
1758	-398.5515	-723.5326	324.9811	1.837145	0.5901413	0.599685	0.400315	1.484181
1764	-400.4067	-725.1618	324.7551	1.837145	1.036359	0.922605	0.0773953	1.245113
1770	-403.125	-728.4604	325.3355	1.999279	0.7168395	0.689154	0.310846	0.8748282
1776	-394.9542	-719.9492	324.9951	1.929826	1.084432	0.996086	0.00391411	0.8852059
1782	-423.3233	-749.5861	326.2628	1.800548	0.2143648	0.712059	0.287941	1.076589
1788	-405.0837	-731.2296	326.1459	1.677499	0.2759954	0.5713	0.4287	1.146205
1794	-395.8953	-722.1771	326.2817	2.045184	0.1943607	0.796208	0.203792	0.8647546
1800	-397.2477	-721.6351	324.3874	2.16095	1.831922	0.638117	0.361883	0.5586828
1806	-425.4289	-750.5067	325.0777	2.070567	1.007928	0.642132	0.357868	0.674713
1812	-395.0487	-721.1418	326.0931	2.223322	0.2638389	0.600166	0.399834	0.4998869
1818	-393.2092	-717.7378	324.5287	1.98173	1.44248	0.893606	0.106394	1.005539
1824	-404.2497	-728.8202	324.5706	2.398308	1.256345	0.97291	0.0270902	0.5352735
1830	-413.7108	-737.4733	323.7625	2.302279	2.748505	0.960889	0.039111	0.5352735
1836	-396.2059	-722.0065	325.8007	1.930043	0.435524	0.805894	0.194106	0.9088238
